sales_id,sale_date,product_id,product_name,unit_selling_price (after_discount),qty,sub_total,discounted_amount
117349,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117350,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117351,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117352,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
117353,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117354,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
117355,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117356,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117357,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
117358,2014-12-05,893,Team Golf Pittsburgh Steelers Putter Grip,22.49,3,67.47,7.5
117359,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
117360,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117361,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117362,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117363,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
117364,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117365,2014-12-05,771,Clicgear Rovic Cooler Bag,45.99,1,45.99,-6.0
117366,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
117367,2014-12-05,924,Glove It Urban Brick Golf Towel,15.19,3,45.57,2.4
117368,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117369,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117370,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117371,2014-12-05,893,Team Golf Pittsburgh Steelers Putter Grip,22.49,2,44.98,5.0
117372,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117373,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117374,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117375,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
117376,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117377,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117378,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117379,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117380,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117381,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117382,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
117383,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
117384,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117385,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117386,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117387,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
117388,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117389,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117390,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
117391,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117392,2014-12-05,116,Nike Men's Comfort 2 Slide,40.49,2,80.98,9.0
117393,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117394,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117395,2014-12-05,793,Hirzl Women's Hybrid Golf Glove,24.24,1,24.24,-9.25
117396,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117397,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117398,2014-12-05,792,Hirzl Men's Hybrid Golf Glove,14.24,3,42.72,2.25
117399,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
117400,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117401,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
117402,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117403,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
117404,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117405,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117406,2014-12-05,249,Under Armour Women's Micro G Skulpt Running S,46.72,2,93.44,16.48
117407,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117408,2014-12-05,44,adidas Men's F10 Messi TRX FG Soccer Cleat,50.99,3,152.97,27.0
117409,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117410,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117411,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
117412,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117413,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117414,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
117415,2014-12-05,135,Nike Dri-FIT Crew Sock 6 Pack,29.8,1,29.8,-7.8
117416,2014-12-05,249,Under Armour Women's Micro G Skulpt Running S,41.72,5,208.6,66.2
117417,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117418,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117419,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117420,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117421,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117422,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
117423,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117424,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
117425,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117426,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117427,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117428,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
117429,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117430,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
117431,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117432,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117433,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117434,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
117435,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117436,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117437,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117438,2014-12-05,906,Team Golf Tennessee Volunteers Putter Grip,17.49,4,69.96,30.0
117439,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117440,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,3,107.97,12.0
117441,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117442,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117443,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117444,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117445,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117446,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117447,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117448,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117449,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117450,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
117451,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117452,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117453,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
117454,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117455,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117456,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
117457,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
117458,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117459,2014-12-05,828,Bridgestone e6 Straight Distance NFL San Dieg,38.79,1,38.79,-6.8
117460,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117461,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
117462,2014-12-05,810,Glove It Women's Mod Oval Golf Glove,13.989999999999998,4,55.96,24.0
117463,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117464,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117465,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117466,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117467,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117468,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117469,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117470,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117471,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117472,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,3,107.97,12.0
117473,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117474,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
117475,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117476,2014-12-05,172,Nike Women's Tempo Shorts,37.0,1,37.0,-7.0
117477,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117478,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117479,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117480,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117481,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
117482,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117483,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117484,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117485,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
117486,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117487,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117488,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
117489,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117490,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117491,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,4,319.96,80.0
117492,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117493,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117494,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117495,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117496,2014-12-05,235,Under Armour Hustle Storm Medium Duffle Bag,41.49,1,41.49,-6.5
117497,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117498,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117499,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117500,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117501,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117502,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117503,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117504,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117505,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117506,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
117507,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117508,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117509,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117510,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117511,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117512,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117513,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117514,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117515,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117516,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117517,2014-12-05,825,Bridgestone e6 Straight Distance NFL Tennesse,38.79,1,38.79,-6.8
117518,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117519,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117520,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117521,2014-12-05,771,Clicgear Rovic Cooler Bag,35.99,2,71.98,8.0
117522,2014-12-05,775,Clicgear 8.0 Shoe Brush,4.49,4,17.96,22.0
117523,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117524,2014-12-05,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
117525,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117526,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
117527,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117528,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117529,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117530,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117531,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117532,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117533,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117534,2014-12-05,818,Titleist Pro V1x Golf Balls,38.19,4,152.76,39.2
117535,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117536,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,4,319.96,80.0
117537,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
117538,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117539,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117540,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
117541,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
117542,2014-12-05,572,TYR Boys' Team Digi Jammer,35.99,3,107.97,12.0
117543,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117544,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
117545,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117546,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117547,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117548,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117549,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117550,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117551,2014-12-05,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
117552,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
117553,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117554,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
117555,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117556,2014-12-05,93,Under Armour Men's Tech II T-Shirt,22.49,3,67.47,7.5
117557,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117558,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117559,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
117560,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
117561,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117562,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117563,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
117564,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117565,2014-12-05,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
117566,2014-12-05,278,Under Armour Men's Compression EV SL Slide,50.49,1,50.49,-5.5
117567,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117568,2014-12-05,828,Bridgestone e6 Straight Distance NFL San Dieg,28.79,3,86.37,9.6
117569,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117570,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117571,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
117572,2014-12-05,804,Glove It Women's Imperial Golf Glove,18.99,3,56.97,3.0
117573,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117574,2014-12-05,886,Team Golf San Francisco Giants Putter Grip,22.49,2,44.98,5.0
117575,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
117576,2014-12-05,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
117577,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117578,2014-12-05,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
117579,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
117580,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117581,2014-12-05,885,Team Golf St. Louis Cardinals Putter Grip,17.49,4,69.96,30.0
117582,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117583,2014-12-05,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
117584,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117585,2014-12-05,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
117586,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117587,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
117588,2014-12-05,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
117589,2014-12-05,191,Nike Men's Free 5.0+ Running Shoe,79.99,4,319.96,80.0
117590,2014-12-05,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
117591,2014-12-05,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
