sales_id,sale_date,product_id,product_name,unit_selling_price (after_discount),qty,sub_total,discounted_amount
105719,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105720,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
105721,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
105722,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105723,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
105724,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105725,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105726,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105727,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105728,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105729,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105730,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105731,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105732,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105733,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105734,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105735,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105736,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105737,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105738,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105739,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105740,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105741,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
105742,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
105743,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105744,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105745,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105746,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105747,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105748,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105749,2014-12-04,134,Nike Women's Legend V-Neck T-Shirt,22.5,3,67.5,7.5
105750,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105751,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105752,2014-12-04,792,Hirzl Men's Hybrid Golf Glove,9.24,4,36.96,23.0
105753,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105754,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105755,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105756,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
105757,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
105758,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105759,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105760,2014-12-04,172,Nike Women's Tempo Shorts,37.0,1,37.0,-7.0
105761,2014-12-04,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,14.79,5,73.95,36.0
105762,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105763,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105764,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
105765,2014-12-04,276,Under Armour Women's Ignite Slide,28.79,3,86.37,9.6
105766,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105767,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105768,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105769,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105770,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105771,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
105772,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
105773,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105774,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105775,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105776,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105777,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
105778,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105779,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105780,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105781,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105782,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
105783,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105784,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105785,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105786,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
105787,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105788,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105789,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105790,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105791,2014-12-04,565,adidas Youth Germany Black/Red Away Match Soc,69.5,1,69.5,0.5
105792,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105793,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
105794,2014-12-04,116,Nike Men's Comfort 2 Slide,35.49,4,141.96,38.0
105795,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105796,2014-12-04,282,Under Armour Women's Ignite PIP VI Slide,28.79,3,86.37,9.6
105797,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105798,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105799,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105800,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105801,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105802,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105803,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
105804,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105805,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105806,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105807,2014-12-04,564,Nike Men's Deutschland Weltmeister Winners Bl,37.0,1,37.0,-7.0
105808,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105809,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105810,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105811,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105812,2014-12-04,703,Top Flite Women's 2014 XL Hybrid,13.989999999999998,5,69.95,30.0
105813,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105814,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105815,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105816,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
105817,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105818,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105819,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105820,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105821,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105822,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
105823,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105824,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105825,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
105826,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105827,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105828,2014-12-04,235,Under Armour Hustle Storm Medium Duffle Bag,26.49,4,105.96,34.0
105829,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
105830,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
105831,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105832,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105833,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105834,2014-12-04,897,Team Golf New England Patriots Putter Grip,17.49,4,69.96,30.0
105835,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
105836,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105837,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
105838,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105839,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105840,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105841,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105842,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105843,2014-12-04,823,Titleist Pro V1x High Numbers Personalized Go,44.19,3,132.57,23.4
105844,2014-12-04,825,Bridgestone e6 Straight Distance NFL Tennesse,38.79,1,38.79,-6.8
105845,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105846,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105847,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105848,2014-12-04,44,adidas Men's F10 Messi TRX FG Soccer Cleat,50.99,3,152.97,27.0
105849,2014-12-04,44,adidas Men's F10 Messi TRX FG Soccer Cleat,45.99,5,229.95,70.0
105850,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105851,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105852,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105853,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105854,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
105855,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105856,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105857,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105858,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
105859,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105860,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
105861,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105862,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
105863,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
105864,2014-12-04,728,LIJA Women's Eyelet Sleeveless Golf Polo,50.25,4,201.0,59.0
105865,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
105866,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105867,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105868,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105869,2014-12-04,797,Hirzl Women's Soffft Flex Golf Glove,12.09,5,60.45,29.5
105870,2014-12-04,793,Hirzl Women's Hybrid Golf Glove,24.24,1,24.24,-9.25
105871,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105872,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105873,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105874,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105875,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105876,2014-12-04,572,TYR Boys' Team Digi Jammer,35.99,3,107.97,12.0
105877,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
105878,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105879,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
105880,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
105881,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
105882,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105883,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105884,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105885,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105886,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105887,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105888,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105889,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105890,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,2,71.98,8.0
105891,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105892,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
105893,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105894,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105895,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
105896,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
105897,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
105898,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
105899,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105900,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105901,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105902,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105903,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105904,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105905,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105906,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105907,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105908,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105909,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
105910,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
105911,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
105912,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105913,2014-12-04,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
105914,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105915,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
105916,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105917,2014-12-04,93,Under Armour Men's Tech II T-Shirt,22.49,2,44.98,5.0
105918,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
105919,2014-12-04,905,Team Golf Texas Longhorns Putter Grip,17.49,4,69.96,30.0
105920,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105921,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105922,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105923,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
105924,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105925,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,2,71.98,8.0
105926,2014-12-04,567,adidas Men's Germany Black Crest Away Tee,22.5,2,45.0,5.0
105927,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
105928,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105929,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105930,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105931,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105932,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105933,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105934,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105935,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105936,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105937,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105938,2014-12-04,276,Under Armour Women's Ignite Slide,38.79,1,38.79,-6.8
105939,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105940,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105941,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105942,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105943,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105944,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105945,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105946,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
105947,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105948,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105949,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105950,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105951,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105952,2014-12-04,924,Glove It Urban Brick Golf Towel,25.19,1,25.19,-9.2
105953,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105954,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
105955,2014-12-04,567,adidas Men's Germany Black Crest Away Tee,22.5,2,45.0,5.0
105956,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105957,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
105958,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
105959,2014-12-04,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
105960,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105961,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105962,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
105963,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
105964,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
105965,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105966,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105967,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
105968,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105969,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105970,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105971,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105972,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105973,2014-12-04,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,3,107.97,12.0
105974,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105975,2014-12-04,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
105976,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
105977,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105978,2014-12-04,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
105979,2014-12-04,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
105980,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105981,2014-12-04,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
105982,2014-12-04,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
105983,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
105984,2014-12-04,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
105985,2014-12-04,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
105986,2014-12-04,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
