sales_id,sale_date,product_id,product_name,unit_selling_price (after_discount),qty,sub_total,discounted_amount
93175,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93176,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93177,2014-12-03,564,Nike Men's Deutschland Weltmeister Winners Bl,27.0,3,81.0,9.0
93178,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93179,2014-12-03,771,Clicgear Rovic Cooler Bag,35.99,2,71.98,8.0
93180,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
93181,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
93182,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93183,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93184,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93185,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93186,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
93187,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93188,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
93189,2014-12-03,893,Team Golf Pittsburgh Steelers Putter Grip,17.49,4,69.96,30.0
93190,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
93191,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93192,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
93193,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
93194,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93195,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
93196,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93197,2014-12-03,778,Bag Boy Beverage Holder,17.49,5,87.45,37.5
93198,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93199,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
93200,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93201,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93202,2014-12-03,775,Clicgear 8.0 Shoe Brush,19.49,1,19.49,-9.5
93203,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
93204,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93205,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93206,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93207,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93208,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
93209,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
93210,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
93211,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93212,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
93213,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93214,2014-12-03,926,Glove It Imperial Golf Towel,15.19,2,30.38,1.6
93215,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93216,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93217,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
93218,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93219,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93220,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93221,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93222,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93223,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93224,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
93225,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
93226,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
93227,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93228,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93229,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93230,2014-12-03,116,Nike Men's Comfort 2 Slide,35.49,4,141.96,38.0
93231,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93232,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93233,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
93234,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93235,2014-12-03,905,Team Golf Texas Longhorns Putter Grip,17.49,4,69.96,30.0
93236,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93237,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93238,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93239,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93240,2014-12-03,572,TYR Boys' Team Digi Jammer,45.99,1,45.99,-6.0
93241,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93242,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93243,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93244,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93245,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93246,2014-12-03,572,TYR Boys' Team Digi Jammer,35.99,3,107.97,12.0
93247,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93248,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
93249,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93250,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93251,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93252,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93253,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93254,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93255,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93256,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93257,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93258,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93259,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93260,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,2,71.98,8.0
93261,2014-12-03,276,Under Armour Women's Ignite Slide,28.79,3,86.37,9.6
93262,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93263,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93264,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
93265,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93266,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93267,2014-12-03,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
93268,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93269,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
93270,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93271,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93272,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93273,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93274,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93275,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93276,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
93277,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
93278,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93279,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93280,2014-12-03,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
93281,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93282,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93283,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93284,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93285,2014-12-03,134,Nike Women's Legend V-Neck T-Shirt,22.5,2,45.0,5.0
93286,2014-12-03,728,LIJA Women's Eyelet Sleeveless Golf Polo,50.25,4,201.0,59.0
93287,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93288,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93289,2014-12-03,365,Perfect Fitness Perfect Rip Deck,60.99,1,60.99,-1.0
93290,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93291,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93292,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93293,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93294,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93295,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93296,2014-12-03,792,Hirzl Men's Hybrid Golf Glove,14.24,3,42.72,2.25
93297,2014-12-03,825,Bridgestone e6 Straight Distance NFL Tennesse,23.79,5,118.95,41.0
93298,2014-12-03,44,adidas Men's F10 Messi TRX FG Soccer Cleat,45.99,5,229.95,70.0
93299,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93300,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,2,89.96,10.0
93301,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93302,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93303,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
93304,2014-12-03,572,TYR Boys' Team Digi Jammer,35.99,3,107.97,12.0
93305,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
93306,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93307,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93308,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93309,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
93310,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93311,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
93312,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93313,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93314,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93315,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93316,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93317,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93318,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93319,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93320,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93321,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93322,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93323,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93324,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93325,2014-12-03,276,Under Armour Women's Ignite Slide,38.79,1,38.79,-6.8
93326,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93327,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93328,2014-12-03,564,Nike Men's Deutschland Weltmeister Winners Bl,22.0,4,88.0,32.0
93329,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93330,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
93331,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93332,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93333,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93334,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93335,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93336,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93337,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93338,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93339,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93340,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93341,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93342,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,2,71.98,8.0
93343,2014-12-03,567,adidas Men's Germany Black Crest Away Tee,22.5,2,45.0,5.0
93344,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93345,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93346,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93347,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93348,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93349,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
93350,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93351,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
93352,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,94.99,1,94.99,5.0
93353,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93354,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93355,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93356,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93357,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93358,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93359,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93360,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93361,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,3,152.97,27.0
93362,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93363,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93364,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93365,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,5,229.95,70.0
93366,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93367,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93368,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93369,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,44.98,3,134.94,15.0
93370,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93371,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93372,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93373,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93374,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93375,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93376,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93377,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,5,399.95,100.0
93378,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,35.99,3,107.97,12.0
93379,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93380,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93381,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93382,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93383,2014-12-03,977,ENO Atlas Hammock Straps,21.99,4,87.96,32.0
93384,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,79.99,4,319.96,80.0
93385,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93386,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
93387,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93388,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93389,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93390,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93391,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,45.99,1,45.99,-6.0
93392,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93393,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93394,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93395,2014-12-03,957,Diamondback Women's Serene Classic Comfort Bi,249.98,1,249.98,49.99
93396,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
93397,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,3,127.5,22.5
93398,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93399,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,5,154.95,45.0
93400,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,84.99,3,254.97,45.0
93401,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93402,2014-12-03,403,Nike Men's CJ Elite 2 TD Football Cleat,113.99,1,113.99,16.0
93403,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,4,150.0,50.0
93404,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93405,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,4,159.92,40.0
93406,2014-12-03,365,Perfect Fitness Perfect Rip Deck,50.99,2,101.98,18.0
93407,2014-12-03,365,Perfect Fitness Perfect Rip Deck,45.99,4,183.96,56.0
93408,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,37.5,5,187.5,62.5
93409,2014-12-03,627,Under Armour Girls' Toddler Spine Surge Runni,30.99,4,123.96,36.0
93410,2014-12-03,191,Nike Men's Free 5.0+ Running Shoe,84.99,2,169.98,30.0
93411,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,54.98,1,54.98,-5.0
93412,2014-12-03,1073,Pelican Sunstream 100 Kayak,169.99,1,169.99,30.0
93413,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
93414,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,42.5,2,85.0,15.0
93415,2014-12-03,1014,O'Brien Men's Neoprene Life Vest,39.98,5,199.9,50.0
93416,2014-12-03,1004,Field & Stream Sportsman 16 Gun Fire Safe,329.98,1,329.98,70.0
93417,2014-12-03,502,Nike Men's Dri-FIT Victory Golf Polo,52.5,1,52.5,-2.5
